categories,documentation-url,end-date,entry-date,geography,geometry,legislation,name,notes,organisation,point,reference,start-date,slug
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:857,"MULTIPOLYGON (((1.524627 52.344499,1.524148 52.344919,1.525136 52.345453,1.525796 52.344984,1.525516 52.344394,1.525309 52.344431,1.525319 52.344461,1.525086 52.344501,1.525095 52.344525,1.524941 52.344546,1.524929 52.344516,1.524818 52.344593,1.524771 52.344567,1.524714 52.344594,1.524659 52.344566,1.524691 52.344532,1.524627 52.344499)))",,Holton St. Peter Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/857
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:858,"MULTIPOLYGON (((1.594664 52.449506,1.594757 52.449377,1.594161 52.449302,1.593528 52.449318,1.593472 52.448774,1.593967 52.448536,1.594398 52.448527,1.594672 52.448638,1.595340 52.449080,1.595572 52.448966,1.596028 52.448395,1.596090 52.447442,1.594667 52.447347,1.592888 52.447103,1.592877 52.449579,1.594664 52.449506)))",,Worlingham Primary School,,local-authority-eng:ESK,,,,/open-space/open-space/858
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:862,"MULTIPOLYGON (((1.700164 52.481302,1.700186 52.481763,1.700576 52.481778,1.700646 52.481813,1.700670 52.481864,1.700648 52.482339,1.700553 52.482623,1.700612 52.482630,1.700724 52.482530,1.700741 52.481924,1.701304 52.481929,1.701299 52.482151,1.701482 52.482152,1.701512 52.481333,1.700164 52.481302)))",,Oulton Broad Middle School,,local-authority-eng:ESK,,,,/open-space/open-space/862
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:863,"MULTIPOLYGON (((1.726533 52.450135,1.724040 52.450201,1.724338 52.451550,1.727478 52.451455,1.726862 52.450123,1.726533 52.450135)))",,Pakefield Middle School North,,local-authority-eng:ESK,,,,/open-space/open-space/863
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:864,"MULTIPOLYGON (((1.745430 52.489128,1.747203 52.489099,1.747123 52.488266,1.746793 52.488280,1.746746 52.488368,1.746375 52.488386,1.746408 52.488704,1.745956 52.488722,1.745936 52.488514,1.745562 52.488526,1.745545 52.488444,1.745411 52.488440,1.745383 52.488463,1.745448 52.489080,1.745430 52.489128)))",,Poplars Primary School North,,local-authority-eng:ESK,,,,/open-space/open-space/864
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7270,"MULTIPOLYGON (((1.671474 52.369057,1.671393 52.368743,1.670349 52.368849,1.670450 52.369268,1.671495 52.369142,1.671474 52.369057)))",,"St Lawrences Church, Southwold Road",,local-authority-eng:ESK,,,,/open-space/open-space/7270
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7271,"MULTIPOLYGON (((1.597490 52.452129,1.597436 52.451458,1.596326 52.451486,1.596411 52.452091,1.596442 52.452090,1.596449 52.452124,1.596829 52.452128,1.596867 52.452106,1.597490 52.452129)))",,"All Saints Church, Lowestoft Road",,local-authority-eng:ESK,,,,/open-space/open-space/7271
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7272,"MULTIPOLYGON (((1.658087 52.387886,1.657699 52.387973,1.658371 52.388700,1.659974 52.388388,1.658516 52.387969,1.658087 52.387886)))",,Wrentham Cemetery,,local-authority-eng:ESK,,,,/open-space/open-space/7272
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7273,"MULTIPOLYGON (((1.656832 52.388791,1.657058 52.388443,1.657034 52.388333,1.656910 52.388249,1.656747 52.388216,1.656257 52.388259,1.656133 52.388310,1.655978 52.388435,1.656020 52.388592,1.656000 52.388668,1.656105 52.388811,1.656101 52.388941,1.656350 52.388992,1.656636 52.388993,1.656832 52.388791)))",,"St Nicholas's Church, Church Street",,local-authority-eng:ESK,,,,/open-space/open-space/7273
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7274,"MULTIPOLYGON (((1.656636 52.388993,1.656193 52.388971,1.655562 52.389082,1.655054 52.389125,1.655181 52.389681,1.656406 52.389573,1.656445 52.389423,1.656426 52.389355,1.656464 52.389346,1.656636 52.388993)))",,Wrentham New Cemetery,,local-authority-eng:ESK,,,,/open-space/open-space/7274
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7275,"MULTIPOLYGON (((1.571692 52.428415,1.572010 52.427766,1.571072 52.427698,1.570891 52.428021,1.570829 52.428220,1.571692 52.428415)))",,"St Peters Church, Church Lane",,local-authority-eng:ESK,,,,/open-space/open-space/7275
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7276,"MULTIPOLYGON (((1.678357 52.328916,1.678558 52.328925,1.680320 52.328834,1.680180 52.328574,1.679643 52.328617,1.679326 52.327845,1.677828 52.328120,1.677838 52.328161,1.677812 52.328164,1.677898 52.328414,1.678143 52.328977,1.678357 52.328916)))",,"St Edmunds Church, Bartholomew Green",,local-authority-eng:ESK,,,,/open-space/open-space/7276
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7277,"MULTIPOLYGON (((1.605416 52.367003,1.605456 52.366991,1.605473 52.367019,1.606163 52.366727,1.606173 52.366692,1.605672 52.366152,1.604960 52.366307,1.604832 52.366343,1.604854 52.366373,1.604818 52.366383,1.605327 52.366993,1.605378 52.367038,1.605431 52.367031,1.605416 52.367003)))",,"St Marys Church, Wangford Road",,local-authority-eng:ESK,,,,/open-space/open-space/7277
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7278,"MULTIPOLYGON (((1.619985 52.355357,1.620100 52.355382,1.620166 52.355321,1.620500 52.354860,1.619585 52.354744,1.619448 52.355156,1.619502 52.355207,1.619985 52.355357)))",,"St Peters and St Pauls Church, Church Street",,local-authority-eng:ESK,,,,/open-space/open-space/7278
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7279,"MULTIPOLYGON (((1.741313 52.521454,1.741433 52.521200,1.739871 52.521052,1.739842 52.521060,1.739618 52.521485,1.741176 52.521739,1.741313 52.521454)))",,"St Bartholomews Church, Church Lane",,local-authority-eng:ESK,,,,/open-space/open-space/7279
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7280,"MULTIPOLYGON (((1.649763 52.451102,1.649825 52.451010,1.649808 52.450926,1.649778 52.450972,1.649748 52.450968,1.649773 52.450901,1.650105 52.450511,1.649881 52.450422,1.649098 52.451206,1.649496 52.451349,1.649763 52.451102)))",,"St John The Baptists, Beccles Road",,local-authority-eng:ESK,,,,/open-space/open-space/7280
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7281,"MULTIPOLYGON (((1.743959 52.500534,1.744747 52.500462,1.744668 52.500109,1.743907 52.500180,1.743959 52.500534)))",,"St Peters Church, Gunton Church Lane",,local-authority-eng:ESK,,,,/open-space/open-space/7281
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7283,"MULTIPOLYGON (((1.738474 52.463247,1.738751 52.463142,1.738871 52.462982,1.738495 52.463032,1.738495 52.463059,1.738455 52.463068,1.738393 52.463021,1.738401 52.463040,1.738334 52.463050,1.738300 52.463036,1.738274 52.462929,1.738231 52.462884,1.738344 52.462847,1.738316 52.462817,1.738395 52.462804,1.738398 52.462838,1.738665 52.462785,1.738694 52.462850,1.738842 52.462824,1.738773 52.462605,1.738305 52.462618,1.738082 52.462863,1.738067 52.463013,1.738159 52.463121,1.738345 52.463270,1.738395 52.463279,1.738376 52.463318,1.738404 52.463323,1.738474 52.463247)))",,"St Peters Church and St Johns Church, St Peters Road",,local-authority-eng:ESK,,,,/open-space/open-space/7283
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7284,"MULTIPOLYGON (((1.734359 52.453648,1.734376 52.453596,1.735217 52.453633,1.735366 52.453289,1.735276 52.453104,1.733842 52.452960,1.733799 52.453077,1.733538 52.453493,1.734175 52.453629,1.734352 52.453704,1.734359 52.453648)))",,"All Saints and St Margarets Church, Causeway",,local-authority-eng:ESK,,,,/open-space/open-space/7284
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7285,"MULTIPOLYGON (((1.743568 52.486925,1.744119 52.486879,1.744022 52.486307,1.742683 52.486074,1.742713 52.486050,1.742807 52.485554,1.742772 52.485490,1.742692 52.485453,1.741678 52.485581,1.741747 52.485614,1.741666 52.485625,1.741650 52.485586,1.741480 52.485612,1.739859 52.485952,1.739812 52.486013,1.740134 52.486552,1.740177 52.486566,1.741355 52.486397,1.741458 52.486682,1.740908 52.487004,1.740819 52.486977,1.740725 52.486818,1.740797 52.487011,1.740772 52.487165,1.743568 52.486925)))",,"St Margarets Church, Hollingsworth Road",,local-authority-eng:ESK,,,,/open-space/open-space/7285
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7286,"MULTIPOLYGON (((1.734567 52.461440,1.733928 52.461282,1.734709 52.460034,1.735230 52.459058,1.734658 52.458932,1.734740 52.458796,1.734966 52.458618,1.735370 52.458450,1.735483 52.458469,1.735605 52.458414,1.735476 52.458331,1.735404 52.458351,1.735366 52.458315,1.735429 52.458289,1.735394 52.458225,1.734730 52.458525,1.734519 52.458701,1.734387 52.458887,1.733226 52.458640,1.732751 52.459468,1.733372 52.459598,1.733202 52.459917,1.732295 52.461344,1.732184 52.461384,1.731664 52.461221,1.731272 52.461678,1.733735 52.462451,1.734298 52.461800,1.734567 52.461440)))",,"Kirkley Cemetery, London Road South",,local-authority-eng:ESK,,,,/open-space/open-space/7286
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7287,"MULTIPOLYGON (((1.739403 52.481826,1.740161 52.481627,1.740198 52.481650,1.740516 52.481564,1.740557 52.481530,1.740506 52.481483,1.740522 52.481397,1.740616 52.481409,1.740647 52.481378,1.740640 52.481350,1.740580 52.481400,1.740527 52.481388,1.740557 52.481338,1.740630 52.481337,1.740509 52.481281,1.740008 52.480629,1.739836 52.480476,1.739863 52.480410,1.739776 52.480320,1.739734 52.480319,1.739763 52.480306,1.739634 52.480253,1.736305 52.480787,1.736071 52.479938,1.736482 52.479942,1.736397 52.479661,1.734644 52.479800,1.733274 52.479810,1.733802 52.480507,1.733995 52.480710,1.734423 52.481104,1.735210 52.481686,1.736280 52.482186,1.737097 52.482480,1.737518 52.482360,1.737520 52.482325,1.739403 52.481826)))",,Lowestoft Cemetery,,local-authority-eng:ESK,,,,/open-space/open-space/7287
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:406,"MULTIPOLYGON (((1.570734 52.449744,1.570692 52.449793,1.570708 52.450000,1.571094 52.450012,1.571153 52.449986,1.571156 52.449787,1.571130 52.449756,1.571056 52.449737,1.571056 52.449789,1.570799 52.449787,1.570801 52.449734,1.570734 52.449744)))",,Orchard Green,,local-authority-eng:ESK,,,,/open-space/open-space/406
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:416,"MULTIPOLYGON (((1.678665 52.323529,1.679502 52.324006,1.679607 52.323273,1.679545 52.323265,1.679458 52.323524,1.679393 52.323568,1.679325 52.323690,1.678665 52.323529)))",,Gun Hill,,local-authority-eng:ESK,,,,/open-space/open-space/416
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:417,"MULTIPOLYGON (((1.680283 52.327156,1.680632 52.327121,1.680630 52.327104,1.680402 52.326998,1.680255 52.327117,1.680283 52.327156)))",,East Green,,local-authority-eng:ESK,,,,/open-space/open-space/417
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:418,"MULTIPOLYGON (((1.680283 52.327245,1.680421 52.327331,1.680620 52.327214,1.680565 52.327200,1.680283 52.327245)))",,East Green,,local-authority-eng:ESK,,,,/open-space/open-space/418
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:419,"MULTIPOLYGON (((1.681681 52.326770,1.681506 52.326716,1.681352 52.326903,1.681668 52.326818,1.681681 52.326770)))",,St James Green,,local-authority-eng:ESK,,,,/open-space/open-space/419
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:420,"MULTIPOLYGON (((1.682659 52.327354,1.682730 52.327487,1.682777 52.327472,1.682616 52.327192,1.682432 52.326968,1.682659 52.327354)))",,North Parade,,local-authority-eng:ESK,,,,/open-space/open-space/420
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:423,"MULTIPOLYGON (((1.740920 52.459661,1.740731 52.459337,1.740609 52.459300,1.739056 52.459536,1.739004 52.459615,1.740255 52.461019,1.740346 52.461043,1.741431 52.460817,1.741524 52.460689,1.740920 52.459661)))",,Kensington Gardens,,local-authority-eng:ESK,,,,/open-space/open-space/423
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:425,"MULTIPOLYGON (((1.699236 52.481464,1.699162 52.481777,1.699211 52.481941,1.700128 52.482356,1.700537 52.482612,1.700588 52.482566,1.700652 52.482302,1.700670 52.481864,1.700646 52.481813,1.700489 52.481764,1.700186 52.481763,1.700172 52.481481,1.699236 52.481464)))",,Christmas Lane,,local-authority-eng:ESK,,,,/open-space/open-space/425
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:866,"MULTIPOLYGON (((1.747006 52.487969,1.746911 52.487151,1.746725 52.487164,1.746736 52.487432,1.746509 52.487454,1.746537 52.487737,1.745495 52.487778,1.745462 52.487460,1.745276 52.487450,1.745346 52.488103,1.745808 52.488100,1.745790 52.488019,1.745933 52.488001,1.747006 52.487969)))",,Poplars Primary School South,,local-authority-eng:ESK,,,,/open-space/open-space/866
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:868,"MULTIPOLYGON (((1.656668 52.331571,1.656618 52.331662,1.656403 52.331760,1.655872 52.331700,1.655821 52.332100,1.655844 52.332219,1.654017 52.332371,1.653999 52.332408,1.654022 52.332406,1.653829 52.332608,1.653729 52.332643,1.653574 52.332963,1.653209 52.333172,1.653147 52.333263,1.653140 52.333373,1.653103 52.333435,1.652900 52.333468,1.652605 52.333651,1.652547 52.333745,1.652626 52.333899,1.652589 52.333990,1.652287 52.334205,1.652021 52.334676,1.651611 52.335168,1.651409 52.335284,1.651183 52.335317,1.651000 52.335260,1.650728 52.335106,1.650627 52.335146,1.650507 52.335089,1.650034 52.335738,1.649346 52.336554,1.649558 52.336598,1.649178 52.336972,1.649164 52.337252,1.649721 52.337549,1.654014 52.336540,1.653900 52.336355,1.654346 52.336248,1.655021 52.336118,1.655157 52.336346,1.655409 52.336290,1.655335 52.336075,1.655320 52.335751,1.655525 52.335420,1.655500 52.335352,1.655419 52.335316,1.654825 52.335369,1.653580 52.335623,1.653216 52.335784,1.652611 52.335949,1.652389 52.335451,1.652289 52.335400,1.652277 52.335239,1.652787 52.334776,1.652901 52.334581,1.652998 52.334574,1.653191 52.334974,1.655221 52.334559,1.655318 52.334717,1.655487 52.334892,1.655573 52.335047,1.656188 52.334966,1.656443 52.335181,1.656579 52.335651,1.656468 52.335801,1.656284 52.335826,1.656028 52.336061,1.657758 52.335720,1.657352 52.335392,1.657316 52.335324,1.657212 52.335019,1.657307 52.334779,1.658618 52.334768,1.659025 52.335444,1.659524 52.335337,1.662368 52.335256,1.661709 52.334159,1.661613 52.334052,1.661434 52.333693,1.660661 52.332369,1.660385 52.331783,1.660355 52.331670,1.660372 52.331597,1.659324 52.331434,1.658353 52.331392,1.658190 52.331489,1.658019 52.331722,1.657863 52.331873,1.657816 52.331963,1.657818 52.332180,1.657778 52.332250,1.657513 52.332386,1.657280 52.332599,1.657194 52.332640,1.656926 52.332582,1.656847 52.332513,1.657035 52.331986,1.657019 52.331881,1.656958 52.331662,1.656668 52.331571)))",,St. Felix School,,local-authority-eng:ESK,,,,/open-space/open-space/868
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:1121,"MULTIPOLYGON (((1.702998 52.449893,1.704845 52.450290,1.704859 52.450264,1.705156 52.450299,1.705179 52.450171,1.705387 52.450081,1.705225 52.449958,1.705226 52.449872,1.704403 52.449783,1.704341 52.449463,1.704218 52.449418,1.704224 52.449368,1.704374 52.449338,1.704402 52.449233,1.703946 52.449128,1.703879 52.449141,1.703820 52.449198,1.703819 52.449240,1.703889 52.449278,1.703851 52.449321,1.703711 52.449326,1.703436 52.449707,1.703256 52.449684,1.703151 52.449704,1.703003 52.449840,1.702998 52.449893)))",,Swallowfields,,local-authority-eng:ESK,,,,/open-space/open-space/1121
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:1441,"MULTIPOLYGON (((1.756063 52.489253,1.755546 52.489282,1.755457 52.490039,1.754730 52.493139,1.754354 52.494524,1.754210 52.495631,1.754252 52.495725,1.754331 52.495797,1.754620 52.495930,1.757339 52.496073,1.759626 52.490831,1.758191 52.490605,1.758261 52.490919,1.758262 52.491090,1.758198 52.491484,1.758127 52.491602,1.758088 52.491776,1.756097 52.491608,1.756180 52.490212,1.756145 52.489253,1.756063 52.489253)))",,North Denes Caravan Park,,local-authority-eng:ESK,,,,/open-space/open-space/1441
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:1442,"MULTIPOLYGON (((1.728406 52.480019,1.728862 52.479929,1.730900 52.479809,1.732815 52.479784,1.732812 52.479750,1.732861 52.479744,1.732501 52.478380,1.731954 52.478384,1.731860 52.477947,1.731087 52.477936,1.730992 52.477583,1.730384 52.477680,1.728530 52.478087,1.728408 52.478190,1.728105 52.478570,1.728010 52.478810,1.727991 52.478991,1.728019 52.479211,1.728087 52.479414,1.728406 52.480019)))",,Barnards Centre Point,,local-authority-eng:ESK,,,,/open-space/open-space/1442
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:1761,"MULTIPOLYGON (((1.736329 52.502079,1.736267 52.502223,1.736050 52.502269,1.736757 52.502523,1.737041 52.502493,1.737363 52.502274,1.737404 52.502217,1.737358 52.502127,1.737205 52.502082,1.736698 52.502131,1.736329 52.502079)))",,Leisure Way,,local-authority-eng:ESK,,,,/open-space/open-space/1761
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:427,"MULTIPOLYGON (((1.739455 52.458215,1.739440 52.458272,1.740567 52.458110,1.740271 52.457761,1.740116 52.457449,1.740017 52.457149,1.739894 52.456962,1.739817 52.456969,1.739770 52.457036,1.739455 52.458215)))",,Pakefield Park,,local-authority-eng:ESK,,,,/open-space/open-space/427
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:428,"MULTIPOLYGON (((1.435025 52.444293,1.434865 52.444413,1.434721 52.444615,1.435155 52.444879,1.436669 52.445706,1.437077 52.445459,1.437050 52.445289,1.435067 52.444274,1.435025 52.444293)))",,Woodland Drive,,local-authority-eng:ESK,,,,/open-space/open-space/428
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:429,"MULTIPOLYGON (((1.440259 52.451777,1.440350 52.451680,1.439788 52.451503,1.439643 52.451661,1.439280 52.451560,1.439256 52.451665,1.439932 52.451912,1.440101 52.451723,1.440259 52.451777)))",,Bardolph Road,,local-authority-eng:ESK,,,,/open-space/open-space/429
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:431,"MULTIPOLYGON (((1.575443 52.443703,1.575705 52.444357,1.575922 52.444321,1.575747 52.443962,1.575817 52.443949,1.575677 52.443667,1.575443 52.443703)))",,Queen Elizabeth Drive,,local-authority-eng:ESK,,,,/open-space/open-space/431
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:2083,"MULTIPOLYGON (((1.675062 52.340266,1.675275 52.340813,1.675331 52.340856,1.675401 52.340853,1.675217 52.340273,1.675062 52.340266)))",,Belcher Green,,local-authority-eng:ESK,,,,/open-space/open-space/2083
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:2084,"MULTIPOLYGON (((1.687596 52.526485,1.686640 52.526415,1.686280 52.529390,1.688707 52.529561,1.688795 52.529440,1.688735 52.529245,1.688916 52.529139,1.688939 52.528867,1.688446 52.528779,1.688196 52.528550,1.687610 52.528236,1.687596 52.526485)))",,Town Pits,,local-authority-eng:ESK,,,,/open-space/open-space/2084
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:2404,"MULTIPOLYGON (((1.691802 52.532873,1.691391 52.532818,1.691286 52.533084,1.691241 52.533497,1.691276 52.533513,1.691312 52.533480,1.691289 52.533433,1.691316 52.533158,1.691398 52.532901,1.691495 52.532847,1.691794 52.532897,1.691802 52.532873)))",,Church Pond,,local-authority-eng:ESK,,,,/open-space/open-space/2404
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:2726,"MULTIPOLYGON (((1.716873 52.456884,1.716861 52.456866,1.716639 52.456928,1.716690 52.456994,1.716906 52.456931,1.716873 52.456884)))",,Adjacent 82 Aldwyck Way,,local-authority-eng:ESK,,,,/open-space/open-space/2726
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:2728,"MULTIPOLYGON (((1.723531 52.489961,1.723539 52.490074,1.723843 52.490045,1.723844 52.489982,1.723531 52.489961)))",,Fritton Close,,local-authority-eng:ESK,,,,/open-space/open-space/2728
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:7537,"MULTIPOLYGON (((1.390285 52.382273,1.391244 52.382653,1.392082 52.382056,1.392025 52.382064,1.392002 52.382038,1.392062 52.382025,1.392016 52.382019,1.390285 52.382273)))",,"Metfield Road, St James South Elmham",,local-authority-eng:ESK,,,,/open-space/open-space/7537
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:435,"MULTIPOLYGON (((1.678758 52.322990,1.678856 52.323064,1.678363 52.323429,1.678661 52.323542,1.679006 52.323113,1.679088 52.323110,1.679607 52.323273,1.679635 52.323086,1.679846 52.323081,1.679742 52.322947,1.679481 52.322738,1.679389 52.322605,1.678816 52.322104,1.678615 52.321828,1.678482 52.321847,1.678030 52.321796,1.678357 52.321913,1.678527 52.322138,1.678336 52.322395,1.678203 52.322694,1.678758 52.322990)))",,Gun Hill,,local-authority-eng:ESK,,,,/open-space/open-space/435
,https://eastsuffolk.inconsult.uk/consult.ti/eastsuffolkwaveneylocalplan/viewCompoundDoc?docid=11491476&partid=11512916#11512916,,2021-06-23,open-space:437,"MULTIPOLYGON (((1.713698 52.478342,1.713599 52.478076,1.713680 52.477846,1.712249 52.477892,1.712148 52.477833,1.705409 52.478056,1.704810 52.478043,1.703200 52.478146,1.702134 52.478175,1.701903 52.478257,1.702088 52.479086,1.702808 52.478877,1.703505 52.478777,1.704740 52.478752,1.705752 52.478616,1.706373 52.478581,1.707399 52.478660,1.709041 52.478539,1.708933 52.478101,1.709375 52.478062,1.709769 52.477970,1.710525 52.477950,1.710532 52.478009,1.710688 52.478002,1.710678 52.478101,1.710967 52.478155,1.711167 52.478229,1.711159 52.478271,1.711529 52.478511,1.711601 52.478635,1.711135 52.478741,1.711774 52.479172,1.712297 52.479390,1.712869 52.479461,1.713506 52.479414,1.714006 52.479295,1.714167 52.479215,1.714218 52.479051,1.714179 52.478869,1.713833 52.478529,1.713698 52.478342)))",,Hall Road Ham,,local-authority-eng:ESK,,,,/open-space/open-space/437
